23000000	23000000	27583.0
16500000	23500000	4.0
17000000	23500000	55.0
17500000	23500000	172.0
18000000	23500000	322.0
18500000	23500000	190.0
19000000	23500000	373.0
19500000	23500000	429.0
20000000	23500000	219.0
20500000	23500000	220.0
21000000	23500000	464.0
21500000	23500000	91.0
22000000	23500000	737.0
22500000	23500000	1390.0
23000000	23500000	5056.0
23500000	23500000	20782.0
17000000	24000000	28.0
17500000	24000000	119.0
18000000	24000000	208.0
18500000	24000000	113.0
19000000	24000000	320.0
19500000	24000000	337.0
20000000	24000000	220.0
20500000	24000000	201.0
21000000	24000000	338.0
21500000	24000000	109.0
22000000	24000000	563.0
22500000	24000000	518.0
23000000	24000000	1220.0
23500000	24000000	4068.0
24000000	24000000	18881.0
17000000	24500000	52.0
17500000	24500000	194.0
18000000	24500000	337.0
18500000	24500000	159.0
19000000	24500000	410.0
19500000	24500000	390.0
20000000	24500000	204.0
20500000	24500000	226.0
21000000	24500000	400.0
21500000	24500000	98.0
22000000	24500000	579.0
22500000	24500000	588.0
23000000	24500000	1033.0
23500000	24500000	1710.0
24000000	24500000	4568.0
24500000	24500000	25364.0
16000000	25000000	1.0
16500000	25000000	12.0
17000000	25000000	107.0
17500000	25000000	241.0
18000000	25000000	307.0
18500000	25000000	187.0
19000000	25000000	256.0
19500000	25000000	298.0
20000000	25000000	137.0
20500000	25000000	138.0
21000000	25000000	236.0
21500000	25000000	42.0
22000000	25000000	405.0
22500000	25000000	782.0
23000000	25000000	862.0
23500000	25000000	989.0
24000000	25000000	840.0
24500000	25000000	2049.0
25000000	25000000	17598.0
16000000	25500000	3.0
16500000	25500000	10.0
17000000	25500000	143.0
17500000	25500000	294.0
18000000	25500000	321.0
18500000	25500000	165.0
19000000	25500000	217.0
19500000	25500000	234.0
20000000	25500000	120.0
20500000	25500000	105.0
21000000	25500000	199.0
21500000	25500000	36.0
22000000	25500000	306.0
22500000	25500000	548.0
23000000	25500000	548.0
23500000	25500000	482.0
24000000	25500000	312.0
24500000	25500000	492.0
25000000	25500000	2394.0
25500000	25500000	18316.0
16000000	26000000	3.0
16500000	26000000	21.0
17000000	26000000	214.0
17500000	26000000	262.0
18000000	26000000	258.0
18500000	26000000	135.0
19000000	26000000	166.0
19500000	26000000	197.0
20000000	26000000	74.0
20500000	26000000	77.0
21000000	26000000	132.0
21500000	26000000	30.0
22000000	26000000	216.0
22500000	26000000	504.0
23000000	26000000	396.0
23500000	26000000	371.0
24000000	26000000	199.0
24500000	26000000	268.0
25000000	26000000	963.0
25500000	26000000	4572.0
26000000	26000000	23328.0
16000000	26500000	2.0
16500000	26500000	9.0
17000000	26500000	161.0
17500000	26500000	298.0
18000000	26500000	316.0
18500000	26500000	156.0
19000000	26500000	236.0
19500000	26500000	221.0
20000000	26500000	116.0
20500000	26500000	114.0
21000000	26500000	169.0
21500000	26500000	40.0
22000000	26500000	259.0
22500000	26500000	393.0
23000000	26500000	417.0
23500000	26500000	331.0
24000000	26500000	226.0
24500000	26500000	311.0
25000000	26500000	712.0
25500000	26500000	1870.0
26000000	26500000	3360.0
26500000	26500000	24265.0
16500000	27000000	14.0
17000000	27000000	175.0
17500000	27000000	282.0
18000000	27000000	327.0
18500000	27000000	144.0
19000000	27000000	189.0
19500000	27000000	202.0
20000000	27000000	104.0
20500000	27000000	75.0
21000000	27000000	164.0
21500000	27000000	23.0
22000000	27000000	215.0
22500000	27000000	378.0
23000000	27000000	355.0
23500000	27000000	299.0
24000000	27000000	187.0
24500000	27000000	246.0
25000000	27000000	563.0
25500000	27000000	1062.0
26000000	27000000	1395.0
26500000	27000000	5603.0
27000000	27000000	24354.0
16000000	27500000	1.0
16500000	27500000	18.0
17000000	27500000	173.0
17500000	27500000	218.0
18000000	27500000	184.0
18500000	27500000	134.0
19000000	27500000	118.0
19500000	27500000	141.0
20000000	27500000	56.0
20500000	27500000	47.0
21000000	27500000	100.0
21500000	27500000	18.0
22000000	27500000	155.0
22500000	27500000	417.0
23000000	27500000	296.0
23500000	27500000	231.0
24000000	27500000	85.0
24500000	27500000	142.0
25000000	27500000	531.0
25500000	27500000	813.0
26000000	27500000	1693.0
26500000	27500000	1947.0
27000000	27500000	4955.0
27500000	27500000	23845.0
16000000	28000000	2.0
16500000	28000000	12.0
17000000	28000000	126.0
17500000	28000000	283.0
18000000	28000000	257.0
18500000	28000000	138.0
19000000	28000000	157.0
19500000	28000000	177.0
20000000	28000000	92.0
20500000	28000000	66.0
21000000	28000000	146.0
21500000	28000000	35.0
22000000	28000000	209.0
22500000	28000000	371.0
23000000	28000000	349.0
23500000	28000000	297.0
24000000	28000000	147.0
24500000	28000000	195.0
25000000	28000000	529.0
25500000	28000000	729.0
26000000	28000000	976.0
26500000	28000000	1351.0
27000000	28000000	2141.0
27500000	28000000	3304.0
28000000	28000000	19678.0
16000000	28500000	3.0
16500000	28500000	17.0
17000000	28500000	181.0
17500000	28500000	255.0
18000000	28500000	236.0
18500000	28500000	126.0
19000000	28500000	150.0
19500000	28500000	180.0
20000000	28500000	71.0
20500000	28500000	61.0
21000000	28500000	129.0
21500000	28500000	30.0
22000000	28500000	194.0
22500000	28500000	376.0
23000000	28500000	288.0
23500000	28500000	225.0
24000000	28500000	135.0
24500000	28500000	170.0
25000000	28500000	480.0
25500000	28500000	555.0
26000000	28500000	890.0
26500000	28500000	843.0
27000000	28500000	1077.0
27500000	28500000	1325.0
28000000	28500000	3854.0
28500000	28500000	22697.0
17000000	29000000	99.0
17500000	29000000	247.0
18000000	29000000	276.0
18500000	29000000	147.0
19000000	29000000	271.0
19500000	29000000	253.0
20000000	29000000	95.0
20500000	29000000	114.0
21000000	29000000	222.0
21500000	29000000	64.0
22000000	29000000	305.0
22500000	29000000	320.0
23000000	29000000	295.0
23500000	29000000	287.0
24000000	29000000	210.0
24500000	29000000	303.0
25000000	29000000	390.0
25500000	29000000	466.0
26000000	29000000	399.0
26500000	29000000	673.0
27000000	29000000	745.0
27500000	29000000	529.0
28000000	29000000	2204.0
28500000	29000000	4012.0
29000000	29000000	27110.0
16500000	29500000	1.0
17000000	29500000	54.0
17500000	29500000	215.0
18000000	29500000	273.0
18500000	29500000	158.0
19000000	29500000	349.0
19500000	29500000	301.0
20000000	29500000	164.0
20500000	29500000	127.0
21000000	29500000	269.0
21500000	29500000	71.0
22000000	29500000	338.0
22500000	29500000	283.0
23000000	29500000	257.0
23500000	29500000	304.0
24000000	29500000	287.0
24500000	29500000	342.0
25000000	29500000	324.0
25500000	29500000	334.0
26000000	29500000	291.0
26500000	29500000	468.0
27000000	29500000	492.0
27500000	29500000	355.0
28000000	29500000	920.0
28500000	29500000	1254.0
29000000	29500000	3623.0
29500000	29500000	22165.0
16500000	30000000	4.0
17000000	30000000	31.0
17500000	30000000	137.0
18000000	30000000	224.0
18500000	30000000	119.0
19000000	30000000	355.0
19500000	30000000	259.0
20000000	30000000	152.0
20500000	30000000	136.0
21000000	30000000	258.0
21500000	30000000	39.0
22000000	30000000	358.0
22500000	30000000	183.0
23000000	30000000	196.0
23500000	30000000	207.0
24000000	30000000	241.0
24500000	30000000	390.0
25000000	30000000	221.0
25500000	30000000	203.0
26000000	30000000	166.0
26500000	30000000	256.0
27000000	30000000	238.0
27500000	30000000	141.0
28000000	30000000	324.0
28500000	30000000	378.0
29000000	30000000	816.0
29500000	30000000	4851.0
30000000	30000000	29936.0
16500000	30500000	2.0
17000000	30500000	33.0
17500000	30500000	100.0
18000000	30500000	152.0
18500000	30500000	109.0
19000000	30500000	284.0
19500000	30500000	265.0
20000000	30500000	146.0
20500000	30500000	129.0
21000000	30500000	256.0
21500000	30500000	67.0
22000000	30500000	299.0
22500000	30500000	189.0
23000000	30500000	242.0
23500000	30500000	205.0
24000000	30500000	214.0
24500000	30500000	280.0
25000000	30500000	188.0
25500000	30500000	169.0
26000000	30500000	155.0
26500000	30500000	219.0
27000000	30500000	218.0
27500000	30500000	169.0
28000000	30500000	257.0
28500000	30500000	327.0
29000000	30500000	625.0
29500000	30500000	2191.0
30000000	30500000	6005.0
30500000	30500000	29149.0
17000000	31000000	45.0
17500000	31000000	169.0
18000000	31000000	236.0
18500000	31000000	163.0
19000000	31000000	339.0
19500000	31000000	337.0
20000000	31000000	145.0
20500000	31000000	163.0
21000000	31000000	281.0
21500000	31000000	59.0
22000000	31000000	300.0
22500000	31000000	282.0
23000000	31000000	255.0
23500000	31000000	261.0
24000000	31000000	225.0
24500000	31000000	273.0
25000000	31000000	279.0
25500000	31000000	273.0
26000000	31000000	233.0
26500000	31000000	288.0
27000000	31000000	353.0
27500000	31000000	248.0
28000000	31000000	370.0
28500000	31000000	459.0
29000000	31000000	665.0
29500000	31000000	1267.0
30000000	31000000	1694.0
30500000	31000000	3639.0
31000000	31000000	26206.0
16500000	31500000	2.0
17000000	31500000	37.0
17500000	31500000	151.0
18000000	31500000	234.0
18500000	31500000	109.0
19000000	31500000	355.0
19500000	31500000	273.0
20000000	31500000	161.0
20500000	31500000	166.0
21000000	31500000	280.0
21500000	31500000	61.0
22000000	31500000	307.0
22500000	31500000	159.0
23000000	31500000	177.0
23500000	31500000	212.0
24000000	31500000	267.0
24500000	31500000	304.0
25000000	31500000	154.0
25500000	31500000	190.0
26000000	31500000	116.0
26500000	31500000	255.0
27000000	31500000	221.0
27500000	31500000	105.0
28000000	31500000	259.0
28500000	31500000	217.0
29000000	31500000	511.0
29500000	31500000	1139.0
30000000	31500000	1415.0
30500000	31500000	1868.0
31000000	31500000	6052.0
31500000	31500000	26815.0
16500000	32000000	2.0
17000000	32000000	61.0
17500000	32000000	220.0
18000000	32000000	323.0
18500000	32000000	138.0
19000000	32000000	376.0
19500000	32000000	283.0
20000000	32000000	132.0
20500000	32000000	150.0
21000000	32000000	240.0
21500000	32000000	79.0
22000000	32000000	315.0
22500000	32000000	223.0
23000000	32000000	255.0
23500000	32000000	224.0
24000000	32000000	220.0
24500000	32000000	310.0
25000000	32000000	229.0
25500000	32000000	278.0
26000000	32000000	238.0
26500000	32000000	362.0
27000000	32000000	353.0
27500000	32000000	247.0
28000000	32000000	414.0
28500000	32000000	462.0
29000000	32000000	626.0
29500000	32000000	1077.0
30000000	32000000	1028.0
30500000	32000000	917.0
31000000	32000000	1591.0
31500000	32000000	5521.0
32000000	32000000	26789.0
16000000	32500000	2.0
16500000	32500000	8.0
17000000	32500000	109.0
17500000	32500000	257.0
18000000	32500000	294.0
18500000	32500000	142.0
19000000	32500000	174.0
19500000	32500000	212.0
20000000	32500000	102.0
20500000	32500000	68.0
21000000	32500000	149.0
21500000	32500000	35.0
22000000	32500000	227.0
22500000	32500000	338.0
23000000	32500000	328.0
23500000	32500000	266.0
24000000	32500000	133.0
24500000	32500000	176.0
25000000	32500000	361.0
25500000	32500000	400.0
26000000	32500000	465.0
26500000	32500000	472.0
27000000	32500000	483.0
27500000	32500000	504.0
28000000	32500000	571.0
28500000	32500000	601.0
29000000	32500000	639.0
29500000	32500000	631.0
30000000	32500000	447.0
30500000	32500000	460.0
31000000	32500000	875.0
31500000	32500000	898.0
32000000	32500000	4188.0
32500000	32500000	21122.0
16000000	33000000	4.0
16500000	33000000	11.0
17000000	33000000	188.0
17500000	33000000	228.0
18000000	33000000	252.0
18500000	33000000	122.0
19000000	33000000	108.0
19500000	33000000	129.0
20000000	33000000	46.0
20500000	33000000	52.0
21000000	33000000	97.0
21500000	33000000	18.0
22000000	33000000	125.0
22500000	33000000	292.0
23000000	33000000	265.0
23500000	33000000	191.0
24000000	33000000	93.0
24500000	33000000	95.0
25000000	33000000	356.0
25500000	33000000	445.0
26000000	33000000	606.0
26500000	33000000	544.0
27000000	33000000	571.0
27500000	33000000	793.0
28000000	33000000	658.0
28500000	33000000	785.0
29000000	33000000	430.0
29500000	33000000	402.0
30000000	33000000	202.0
30500000	33000000	205.0
31000000	33000000	409.0
31500000	33000000	298.0
32000000	33000000	1065.0
32500000	33000000	3659.0
33000000	33000000	22267.0
16000000	33500000	4.0
16500000	33500000	39.0
17000000	33500000	202.0
17500000	33500000	146.0
18000000	33500000	117.0
18500000	33500000	58.0
19000000	33500000	53.0
19500000	33500000	77.0
20000000	33500000	15.0
20500000	33500000	20.0
21000000	33500000	55.0
21500000	33500000	5.0
22000000	33500000	58.0
22500000	33500000	216.0
23000000	33500000	146.0
23500000	33500000	93.0
24000000	33500000	34.0
24500000	33500000	28.0
25000000	33500000	232.0
25500000	33500000	285.0
26000000	33500000	694.0
26500000	33500000	424.0
27000000	33500000	506.0
27500000	33500000	851.0
28000000	33500000	494.0
28500000	33500000	622.0
29000000	33500000	182.0
29500000	33500000	141.0
30000000	33500000	80.0
30500000	33500000	70.0
31000000	33500000	204.0
31500000	33500000	110.0
32000000	33500000	281.0
32500000	33500000	734.0
33000000	33500000	2396.0
33500000	33500000	23585.0
16000000	34000000	4.0
16500000	34000000	27.0
17000000	34000000	203.0
17500000	34000000	104.0
18000000	34000000	102.0
18500000	34000000	58.0
19000000	34000000	40.0
19500000	34000000	50.0
20000000	34000000	26.0
20500000	34000000	15.0
21000000	34000000	35.0
21500000	34000000	8.0
22000000	34000000	47.0
22500000	34000000	165.0
23000000	34000000	98.0
23500000	34000000	67.0
24000000	34000000	33.0
24500000	34000000	34.0
25000000	34000000	176.0
25500000	34000000	234.0
26000000	34000000	492.0
26500000	34000000	319.0
27000000	34000000	350.0
27500000	34000000	617.0
28000000	34000000	352.0
28500000	34000000	399.0
29000000	34000000	157.0
29500000	34000000	95.0
30000000	34000000	53.0
30500000	34000000	63.0
31000000	34000000	113.0
31500000	34000000	77.0
32000000	34000000	173.0
32500000	34000000	366.0
33000000	34000000	893.0
33500000	34000000	3960.0
34000000	34000000	23228.0
16000000	34500000	9.0
16500000	34500000	44.0
17000000	34500000	132.0
17500000	34500000	76.0
18000000	34500000	60.0
18500000	34500000	37.0
19000000	34500000	34.0
19500000	34500000	45.0
20000000	34500000	12.0
20500000	34500000	13.0
21000000	34500000	36.0
21500000	34500000	6.0
22000000	34500000	33.0
22500000	34500000	131.0
23000000	34500000	77.0
23500000	34500000	56.0
24000000	34500000	22.0
24500000	34500000	14.0
25000000	34500000	154.0
25500000	34500000	186.0
26000000	34500000	533.0
26500000	34500000	296.0
27000000	34500000	349.0
27500000	34500000	618.0
28000000	34500000	338.0
28500000	34500000	385.0
29000000	34500000	104.0
29500000	34500000	82.0
30000000	34500000	44.0
30500000	34500000	41.0
31000000	34500000	103.0
31500000	34500000	54.0
32000000	34500000	127.0
32500000	34500000	318.0
33000000	34500000	716.0
33500000	34500000	2040.0
34000000	34500000	3955.0
34500000	34500000	22885.0
16000000	35000000	5.0
16500000	35000000	17.0
17000000	35000000	176.0
17500000	35000000	135.0
18000000	35000000	116.0
18500000	35000000	67.0
19000000	35000000	53.0
19500000	35000000	68.0
20000000	35000000	38.0
20500000	35000000	21.0
21000000	35000000	48.0
21500000	35000000	13.0
22000000	35000000	82.0
22500000	35000000	228.0
23000000	35000000	152.0
23500000	35000000	102.0
24000000	35000000	35.0
24500000	35000000	48.0
25000000	35000000	254.0
25500000	35000000	295.0
26000000	35000000	645.0
26500000	35000000	382.0
27000000	35000000	424.0
27500000	35000000	802.0
28000000	35000000	455.0
28500000	35000000	519.0
29000000	35000000	145.0
29500000	35000000	119.0
30000000	35000000	70.0
30500000	35000000	70.0
31000000	35000000	154.0
31500000	35000000	62.0
32000000	35000000	185.0
32500000	35000000	447.0
33000000	35000000	897.0
33500000	35000000	1744.0
34000000	35000000	1900.0
34500000	35000000	3373.0
35000000	35000000	21646.0
16000000	35500000	1.0
16500000	35500000	5.0
17000000	35500000	88.0
17500000	35500000	230.0
18000000	35500000	295.0
18500000	35500000	144.0
19000000	35500000	259.0
19500000	35500000	224.0
20000000	35500000	116.0
20500000	35500000	106.0
21000000	35500000	205.0
21500000	35500000	44.0
22000000	35500000	265.0
22500000	35500000	276.0
23000000	35500000	273.0
23500000	35500000	244.0
24000000	35500000	189.0
24500000	35500000	253.0
25000000	35500000	274.0
25500000	35500000	360.0
26000000	35500000	291.0
26500000	35500000	347.0
27000000	35500000	333.0
27500000	35500000	260.0
28000000	35500000	328.0
28500000	35500000	346.0
29000000	35500000	305.0
29500000	35500000	385.0
30000000	35500000	260.0
30500000	35500000	241.0
31000000	35500000	357.0
31500000	35500000	306.0
32000000	35500000	451.0
32500000	35500000	519.0
33000000	35500000	509.0
33500000	35500000	464.0
34000000	35500000	358.0
34500000	35500000	414.0
35000000	35500000	1554.0
35500000	35500000	23779.0
16500000	36000000	5.0
17000000	36000000	70.0
17500000	36000000	175.0
18000000	36000000	221.0
18500000	36000000	155.0
19000000	36000000	228.0
19500000	36000000	241.0
20000000	36000000	125.0
20500000	36000000	121.0
21000000	36000000	218.0
21500000	36000000	35.0
22000000	36000000	244.0
22500000	36000000	375.0
23000000	36000000	331.0
23500000	36000000	297.0
24000000	36000000	155.0
24500000	36000000	229.0
25000000	36000000	312.0
25500000	36000000	297.0
26000000	36000000	281.0
26500000	36000000	284.0
27000000	36000000	279.0
27500000	36000000	253.0
28000000	36000000	281.0
28500000	36000000	338.0
29000000	36000000	342.0
29500000	36000000	365.0
30000000	36000000	284.0
30500000	36000000	286.0
31000000	36000000	396.0
31500000	36000000	274.0
32000000	36000000	420.0
32500000	36000000	494.0
33000000	36000000	409.0
33500000	36000000	302.0
34000000	36000000	263.0
34500000	36000000	247.0
35000000	36000000	631.0
35500000	36000000	5080.0
36000000	36000000	24378.0
17000000	36500000	14.0
17500000	36500000	103.0
18000000	36500000	139.0
18500000	36500000	74.0
19000000	36500000	260.0
19500000	36500000	214.0
20000000	36500000	146.0
20500000	36500000	120.0
21000000	36500000	197.0
21500000	36500000	47.0
22000000	36500000	265.0
22500000	36500000	136.0
23000000	36500000	183.0
23500000	36500000	183.0
24000000	36500000	191.0
24500000	36500000	236.0
25000000	36500000	139.0
25500000	36500000	105.0
26000000	36500000	84.0
26500000	36500000	141.0
27000000	36500000	100.0
27500000	36500000	56.0
28000000	36500000	94.0
28500000	36500000	80.0
29000000	36500000	209.0
29500000	36500000	286.0
30000000	36500000	356.0
30500000	36500000	323.0
31000000	36500000	301.0
31500000	36500000	384.0
32000000	36500000	322.0
32500000	36500000	185.0
33000000	36500000	136.0
33500000	36500000	68.0
34000000	36500000	73.0
34500000	36500000	55.0
35000000	36500000	111.0
35500000	36500000	1765.0
36000000	36500000	3529.0
36500000	36500000	29746.0
16500000	37000000	1.0
17000000	37000000	27.0
17500000	37000000	105.0
18000000	37000000	145.0
18500000	37000000	95.0
19000000	37000000	222.0
19500000	37000000	258.0
20000000	37000000	128.0
20500000	37000000	111.0
21000000	37000000	220.0
21500000	37000000	43.0
22000000	37000000	249.0
22500000	37000000	203.0
23000000	37000000	230.0
23500000	37000000	200.0
24000000	37000000	199.0
24500000	37000000	207.0
25000000	37000000	175.0
25500000	37000000	143.0
26000000	37000000	96.0
26500000	37000000	121.0
27000000	37000000	128.0
27500000	37000000	113.0
28000000	37000000	106.0
28500000	37000000	132.0
29000000	37000000	188.0
29500000	37000000	273.0
30000000	37000000	324.0
30500000	37000000	288.0
31000000	37000000	304.0
31500000	37000000	259.0
32000000	37000000	285.0
32500000	37000000	201.0
33000000	37000000	141.0
33500000	37000000	80.0
34000000	37000000	89.0
34500000	37000000	87.0
35000000	37000000	144.0
35500000	37000000	810.0
36000000	37000000	1280.0
36500000	37000000	3266.0
37000000	37000000	27094.0
17000000	37500000	10.0
17500000	37500000	45.0
18000000	37500000	68.0
18500000	37500000	58.0
19000000	37500000	185.0
19500000	37500000	165.0
20000000	37500000	109.0
20500000	37500000	127.0
21000000	37500000	151.0
21500000	37500000	41.0
22000000	37500000	160.0
22500000	37500000	88.0
23000000	37500000	147.0
23500000	37500000	136.0
24000000	37500000	147.0
24500000	37500000	174.0
25000000	37500000	70.0
25500000	37500000	74.0
26000000	37500000	49.0
26500000	37500000	67.0
27000000	37500000	64.0
27500000	37500000	28.0
28000000	37500000	63.0
28500000	37500000	39.0
29000000	37500000	101.0
29500000	37500000	164.0
30000000	37500000	247.0
30500000	37500000	240.0
31000000	37500000	171.0
31500000	37500000	186.0
32000000	37500000	166.0
32500000	37500000	79.0
33000000	37500000	53.0
33500000	37500000	23.0
34000000	37500000	24.0
34500000	37500000	22.0
35000000	37500000	37.0
35500000	37500000	344.0
36000000	37500000	496.0
36500000	37500000	1524.0
37000000	37500000	6623.0
37500000	37500000	29804.0
16500000	38000000	1.0
17000000	38000000	8.0
17500000	38000000	42.0
18000000	38000000	64.0
18500000	38000000	57.0
19000000	38000000	170.0
19500000	38000000	164.0
20000000	38000000	124.0
20500000	38000000	122.0
21000000	38000000	174.0
21500000	38000000	50.0
22000000	38000000	196.0
22500000	38000000	88.0
23000000	38000000	131.0
23500000	38000000	117.0
24000000	38000000	146.0
24500000	38000000	181.0
25000000	38000000	68.0
25500000	38000000	61.0
26000000	38000000	33.0
26500000	38000000	79.0
27000000	38000000	51.0
27500000	38000000	29.0
28000000	38000000	44.0
28500000	38000000	38.0
29000000	38000000	115.0
29500000	38000000	200.0
30000000	38000000	241.0
30500000	38000000	213.0
31000000	38000000	187.0
31500000	38000000	226.0
32000000	38000000	176.0
32500000	38000000	68.0
33000000	38000000	39.0
33500000	38000000	30.0
34000000	38000000	23.0
34500000	38000000	23.0
35000000	38000000	46.0
35500000	38000000	278.0
36000000	38000000	369.0
36500000	38000000	882.0
37000000	38000000	1667.0
37500000	38000000	4518.0
38000000	38000000	26448.0
17000000	38500000	10.0
17500000	38500000	39.0
18000000	38500000	73.0
18500000	38500000	34.0
19000000	38500000	128.0
19500000	38500000	167.0
20000000	38500000	97.0
20500000	38500000	87.0
21000000	38500000	168.0
21500000	38500000	43.0
22000000	38500000	154.0
22500000	38500000	96.0
23000000	38500000	96.0
23500000	38500000	94.0
24000000	38500000	114.0
24500000	38500000	129.0
25000000	38500000	68.0
25500000	38500000	81.0
26000000	38500000	42.0
26500000	38500000	37.0
27000000	38500000	37.0
27500000	38500000	28.0
28000000	38500000	40.0
28500000	38500000	35.0
29000000	38500000	74.0
29500000	38500000	160.0
30000000	38500000	249.0
30500000	38500000	189.0
31000000	38500000	179.0
31500000	38500000	160.0
32000000	38500000	123.0
32500000	38500000	73.0
33000000	38500000	45.0
33500000	38500000	15.0
34000000	38500000	22.0
34500000	38500000	20.0
35000000	38500000	29.0
35500000	38500000	227.0
36000000	38500000	287.0
36500000	38500000	593.0
37000000	38500000	868.0
37500000	38500000	1163.0
38000000	38500000	5305.0
38500000	38500000	25409.0
16500000	39000000	1.0
17000000	39000000	6.0
17500000	39000000	32.0
18000000	39000000	46.0
18500000	39000000	26.0
19000000	39000000	126.0
19500000	39000000	136.0
20000000	39000000	91.0
20500000	39000000	104.0
21000000	39000000	152.0
21500000	39000000	37.0
22000000	39000000	151.0
22500000	39000000	69.0
23000000	39000000	90.0
23500000	39000000	107.0
24000000	39000000	102.0
24500000	39000000	122.0
25000000	39000000	48.0
25500000	39000000	39.0
26000000	39000000	19.0
26500000	39000000	38.0
27000000	39000000	36.0
27500000	39000000	25.0
28000000	39000000	26.0
28500000	39000000	38.0
29000000	39000000	77.0
29500000	39000000	146.0
30000000	39000000	176.0
30500000	39000000	182.0
31000000	39000000	157.0
31500000	39000000	146.0
32000000	39000000	114.0
32500000	39000000	52.0
33000000	39000000	32.0
33500000	39000000	19.0
34000000	39000000	18.0
34500000	39000000	12.0
35000000	39000000	31.0
35500000	39000000	139.0
36000000	39000000	202.0
36500000	39000000	478.0
37000000	39000000	673.0
37500000	39000000	886.0
38000000	39000000	2144.0
38500000	39000000	4049.0
39000000	39000000	25991.0
17000000	39500000	5.0
17500000	39500000	40.0
18000000	39500000	35.0
18500000	39500000	25.0
19000000	39500000	133.0
19500000	39500000	127.0
20000000	39500000	95.0
20500000	39500000	86.0
21000000	39500000	127.0
21500000	39500000	34.0
22000000	39500000	140.0
22500000	39500000	71.0
23000000	39500000	116.0
23500000	39500000	88.0
24000000	39500000	108.0
24500000	39500000	121.0
25000000	39500000	60.0
25500000	39500000	52.0
26000000	39500000	41.0
26500000	39500000	54.0
27000000	39500000	52.0
27500000	39500000	34.0
28000000	39500000	60.0
28500000	39500000	42.0
29000000	39500000	83.0
29500000	39500000	152.0
30000000	39500000	167.0
30500000	39500000	160.0
31000000	39500000	152.0
31500000	39500000	133.0
32000000	39500000	100.0
32500000	39500000	66.0
33000000	39500000	41.0
33500000	39500000	23.0
34000000	39500000	32.0
34500000	39500000	25.0
35000000	39500000	39.0
35500000	39500000	176.0
36000000	39500000	234.0
36500000	39500000	407.0
37000000	39500000	503.0
37500000	39500000	591.0
38000000	39500000	1015.0
38500000	39500000	1451.0
39000000	39500000	6989.0
39500000	39500000	25925.0
16500000	40000000	2.0
17000000	40000000	18.0
17500000	40000000	40.0
18000000	40000000	53.0
18500000	40000000	48.0
19000000	40000000	93.0
19500000	40000000	144.0
20000000	40000000	86.0
20500000	40000000	85.0
21000000	40000000	115.0
21500000	40000000	28.0
22000000	40000000	140.0
22500000	40000000	137.0
23000000	40000000	142.0
23500000	40000000	128.0
24000000	40000000	101.0
